"fecha_vigencia","precio","provincia","localidad","direccion"
2023-12-08 13:00:00,436,"MENDOZA","TUNUYAN","RUTA N° 40 Y CALLE LA ARGENTINA 1"
2023-12-08 13:00:00,436,"MENDOZA","TUNUYAN","RUTA N° 40 Y CALLE LA ARGENTINA 1"
2023-12-13 22:00:00,599,"MENDOZA","TUNUYAN","RUTA N° 40 Y CALLE LA ARGENTINA 1"
2023-12-13 22:00:00,599,"MENDOZA","TUNUYAN","RUTA N° 40 Y CALLE LA ARGENTINA 1"
2024-02-01,799,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-02-01,799,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-02-01,799,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-02-01,799,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-04-01,899,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-04-01,899,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-04-01,899,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-04-01,899,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-05-01,935,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-05-01,935,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-05-01,935,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-05-01,935,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-06-01,973,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-06-01,973,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-06-01,973,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-06-01,973,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-07-01,999,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-07-01,999,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-07-01,999,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-07-01,999,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-03-02,859,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-03-02,859,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-03-02,859,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-03-02,859,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-01-03 09:00:00,755,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-01-03 09:00:00,755,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-01-03 09:00:00,755,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-01-03 09:00:00,755,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-08 13:00:00,436,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-08 13:00:00,436,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-08 13:00:00,436,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-08 13:00:00,436,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-13 22:00:00,599,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-13 22:00:00,599,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-13 22:00:00,599,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2023-12-13 22:00:00,599,"MENDOZA","EUGENIO BUSTOS","RUTA NACIONAL 40 KM 104"
2024-02-01,858,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-02-01,858,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-04-01,966,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-04-01,966,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-05-01,1005,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-05-01,1005,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-06-01,1046,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-06-01,1046,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-07-01,1077,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-07-01,1077,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-03-02,923,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-03-02,923,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-01-03 09:00:00,806,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-01-03 09:00:00,806,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2023-12-08 13:00:00,470,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2023-12-08 13:00:00,470,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2023-12-13 22:00:00,639,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2023-12-13 22:00:00,639,"SANTA FE","SANTA FE","Br Pellegrini 3399"
2024-02-01,653,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-02-01,653,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-04-01,735,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-04-01,735,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-05-01,764,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-05-01,764,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-06-01,795,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-06-01,795,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-07-01,819,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-07-01,819,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-03-02,702,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-03-02,702,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-01-03,642,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-01-03,642,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2023-12-08,371,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2023-12-08,371,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2023-12-13,509,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2023-12-13,509,"RIO NEGRO","CHIMPAY","AV. ALEM  Y RUTA 22"
2024-02-01,653,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-02-01,653,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-04-01,735,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-04-01,735,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-05-01,764,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-05-01,764,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-06-01,795,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-06-01,795,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-07-01,850,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-07-01,850,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-03-02,702,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-03-02,702,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-01-03 09:00:00,642,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-01-03 09:00:00,642,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2023-12-08 13:00:00,368,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2023-12-08 13:00:00,368,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2023-12-13 22:00:00,509,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2023-12-13 22:00:00,509,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-06-28,825,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-06-28,825,"NEUQUEN","CENTENARIO","EXPEDICIONARIOS DEL DESIERTO Y PARAGUAY 0"
2024-02-01,653,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-02-01,653,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-04-01,735,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-04-01,735,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-05-01,764,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-05-01,764,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-06-01,795,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-06-01,795,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-07-01,819,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-07-01,819,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-03-02,702,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-03-02,702,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-01-03 09:00:00,642,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-01-03 09:00:00,642,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2023-12-08 13:00:00,368,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2023-12-08 13:00:00,368,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2023-12-13 22:00:00,509,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2023-12-13 22:00:00,509,"NEUQUEN","AÑELO","INTENDENTE TANUZ Y Nº1"
2024-02-01,653,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-02-01,653,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-04-01,735,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-04-01,735,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-05-01,764,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-05-01,764,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-06-01,795,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-06-01,795,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-07-01,819,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-07-01,819,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-03-02,702,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-03-02,702,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-01-03 09:00:00,642,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-01-03 09:00:00,642,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2023-12-08 13:00:00,368,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2023-12-08 13:00:00,368,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2023-12-13 22:00:00,509,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2023-12-13 22:00:00,509,"NEUQUEN","AÑELO","Manzana nº 310 Lote 1 Ruta Prov. 17"
2024-02-01,858,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-02-01,858,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-04-01,966,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-04-01,966,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-05-01,1005,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-05-01,1005,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-06-01,1046,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-06-01,1046,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-07-01,1077,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-07-01,1077,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-03-02,923,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-03-02,923,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-01-03 09:00:00,806,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-01-03 09:00:00,806,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2023-12-08 13:00:00,463,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2023-12-08 13:00:00,463,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2023-12-13 22:00:00,639,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2023-12-13 22:00:00,639,"CORDOBA","VILLA MARIA","RUTA NACIONAL 158 KM 158"
2024-02-01,871,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-02-01,871,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-04-01,981,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-04-01,981,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-05-01,1020,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-05-01,1020,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-06-01,1061,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-06-01,1061,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-07-01,1093,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-07-01,1093,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-03-02,937,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-03-02,937,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-01-03 09:00:00,818,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-01-03 09:00:00,818,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2023-12-08 13:00:00,490,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2023-12-08 13:00:00,490,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2023-12-13 22:00:00,649,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2023-12-13 22:00:00,649,"BUENOS AIRES","BALCARCE","AV. GONZALES CHAVES Y CALLE 3"
2024-02-01,653,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-02-01,653,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-04-01,735,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-04-01,735,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-05-01,764,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-05-01,764,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-06-01,795,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-06-01,795,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-07-01,819,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-07-01,819,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-03-02,702,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-03-02,702,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-01-03 09:00:00,642,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-01-03 09:00:00,642,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2023-12-08 13:00:00,385,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2023-12-08 13:00:00,385,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2023-12-13 22:00:00,509,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2023-12-13 22:00:00,509,"RIO NEGRO","SAN CARLOS DE BARILOCHE","BESCHTEDT 1620"
2024-02-01,871,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-02-01,871,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-04-01,981,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-04-01,981,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-05-01,1020,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-05-01,1020,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-06-01,1061,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-06-01,1061,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-07-01,1093,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-07-01,1093,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-03-02,937,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-03-02,937,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-01-03 09:00:00,818,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-01-03 09:00:00,818,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2023-12-08 13:00:00,461,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2023-12-08 13:00:00,461,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2023-12-13 22:00:00,649,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2023-12-13 22:00:00,649,"BUENOS AIRES","SAN NICOLAS","URQUIZA 252"
2024-02-01,858,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-02-01,858,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-04-01,966,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-04-01,966,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-05-01,1005,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-05-01,1005,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-06-01,1046,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-06-01,1046,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-07-01,1077,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-07-01,1077,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-03-02,923,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-03-02,923,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-01-03 09:00:00,806,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-01-03 09:00:00,806,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2023-12-08 13:00:00,465,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2023-12-08 13:00:00,465,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2023-12-13 22:00:00,639,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2023-12-13 22:00:00,639,"CORDOBA","MALAGUEÑO","RUTA 20 KM 18 ACC. A MALAGUEÑO"
2024-02-01,834,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-02-01,834,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-04-01,939,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-04-01,939,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-05-01,976,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-05-01,976,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-06-01,1015,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-06-01,1015,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-07-01,1046,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-07-01,1046,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-03-02,897,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-03-02,897,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-01-03 09:00:00,783,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-01-03 09:00:00,783,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-06-04,1016,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-06-04,1016,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2023-12-08 13:00:00,450,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2023-12-08 13:00:00,450,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2023-12-13 22:00:00,617,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2023-12-13 22:00:00,617,"BUENOS AIRES","ESCOBAR","RUTA 25 NRO. 1771"
2024-02-01,828,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-02-01,828,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-04-01,933,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-04-01,933,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-05-01,970,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-05-01,970,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-06-01,1021,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-06-01,1021,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-07-01,1053,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-07-01,1053,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-03-02,891,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-03-02,891,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-01-03 09:00:00,778,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-01-03 09:00:00,778,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-05-03,971,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-05-03,971,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-06-04,1022,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-06-04,1022,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2023-12-08 13:00:00,444,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2023-12-08 13:00:00,444,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-05-10,981,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-05-10,981,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2023-12-13 22:00:00,611,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2023-12-13 22:00:00,611,"BUENOS AIRES","GERLI","HIPOLITO IRIGOYEN 2298"
2024-02-01,885,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-02-01,885,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-04-01,997,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-04-01,997,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-05-01,1037,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-05-01,1037,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-06-01,1079,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-06-01,1079,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-07-01,1111,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-07-01,1111,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-03-02,952,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-03-02,952,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-01-03 09:00:00,831,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2024-01-03 09:00:00,831,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2023-12-08 13:00:00,483,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
2023-12-08 13:00:00,483,"BUENOS AIRES","SAN BERNARDO","AV SAN BERNARDO 786"
